prob,father_age,child_age,gender
3.7565445026178e-4,97,0,male
3.7565445026178e-4,98,0,male
3.7565445026178e-4,99,0,male
3.7565445026178e-4,100,0,male
0,1,1,male
0,2,1,male
0,3,1,male
0,4,1,male
0,5,1,male
0,6,1,male
0,7,1,male
0,8,1,male
0,9,1,male
0,10,1,male
0,11,1,male
0,12,1,male
0,13,1,male
0,14,1,male
0,15,1,male
0.0217567203457685,16,1,male
0.0217567203457685,17,1,male
0.0217567203457685,18,1,male
0.0217567203457685,19,1,male
0.0217567203457685,20,1,male
0.0809162119612404,21,1,male
0.0809162119612404,22,1,male
0.0809162119612404,23,1,male
0.0809162119612404,24,1,male
0.0809162119612404,25,1,male
0.0961899353436075,26,1,male
0.0961899353436075,27,1,male
0.0961899353436075,28,1,male
0.0961899353436075,29,1,male
0.0961899353436075,30,1,male
0.0849118578377012,31,1,male
0.0849118578377012,32,1,male
0.0849118578377012,33,1,male
0.0849118578377012,34,1,male
0.0849118578377012,35,1,male
0.0550260961254375,36,1,male
0.0550260961254375,37,1,male
0.0550260961254375,38,1,male
0.0550260961254375,39,1,male
0.0550260961254375,40,1,male
0.0271747089546082,41,1,male
0.0271747089546082,42,1,male
0.0271747089546082,43,1,male
0.0271747089546082,44,1,male
0.0271747089546082,45,1,male
0.0114674337180531,46,1,male
0.0114674337180531,47,1,male
0.0114674337180531,48,1,male
0.0114674337180531,49,1,male
0.0114674337180531,50,1,male
0.00518477157360406,51,1,male
0.00518477157360406,52,1,male
0.00518477157360406,53,1,male
0.00518477157360406,54,1,male
0.00518477157360406,55,1,male
0.00261270236612702,56,1,male
0.00261270236612702,57,1,male
0.00261270236612702,58,1,male
0.00261270236612702,59,1,male
0.00261270236612702,60,1,male
0.00130523560209424,61,1,male
0.00130523560209424,62,1,male
0.00130523560209424,63,1,male
0.00130523560209424,64,1,male
0.00130523560209424,65,1,male
3.7565445026178e-4,66,1,male
3.7565445026178e-4,67,1,male
3.7565445026178e-4,68,1,male
3.7565445026178e-4,69,1,male
3.7565445026178e-4,70,1,male
3.7565445026178e-4,71,1,male
3.7565445026178e-4,72,1,male
3.7565445026178e-4,73,1,male
3.7565445026178e-4,74,1,male
3.7565445026178e-4,75,1,male
3.7565445026178e-4,76,1,male
3.7565445026178e-4,77,1,male
3.7565445026178e-4,78,1,male
3.7565445026178e-4,79,1,male
3.7565445026178e-4,80,1,male
3.7565445026178e-4,81,1,male
3.7565445026178e-4,82,1,male
3.7565445026178e-4,83,1,male
3.7565445026178e-4,84,1,male
3.7565445026178e-4,85,1,male
3.7565445026178e-4,86,1,male
3.7565445026178e-4,87,1,male
3.7565445026178e-4,88,1,male
3.7565445026178e-4,89,1,male
3.7565445026178e-4,90,1,male
3.7565445026178e-4,91,1,male
3.7565445026178e-4,92,1,male
3.7565445026178e-4,93,1,male
3.7565445026178e-4,94,1,male
3.7565445026178e-4,95,1,male
3.7565445026178e-4,96,1,male
3.7565445026178e-4,97,1,male
3.7565445026178e-4,98,1,male
3.7565445026178e-4,99,1,male
3.7565445026178e-4,100,1,male
0,1,2,male
0,2,2,male
0,3,2,male
0,4,2,male
0,5,2,male
0,6,2,male
0,7,2,male
0,8,2,male
0,9,2,male
0,10,2,male
0,11,2,male
0,12,2,male
0,13,2,male
0,14,2,male
0,15,2,male
0,16,2,male
0.0217597542197078,17,2,male
0.0217597542197078,18,2,male
0.0217597542197078,19,2,male
0.0217597542197078,20,2,male
0.0217597542197078,21,2,male
0.0809274953524332,22,2,male
0.0809274953524332,23,2,male
0.0809274953524332,24,2,male
0.0809274953524332,25,2,male
0.0809274953524332,26,2,male
0.0962033485848232,27,2,male
0.0962033485848232,28,2,male
0.0962033485848232,29,2,male
0.0962033485848232,30,2,male
0.0962033485848232,31,2,male
0.0849236984032154,32,2,male
0.0849236984032154,33,2,male
0.0849236984032154,34,2,male
0.0849236984032154,35,2,male
0.0849236984032154,36,2,male
0.0550337692598236,37,2,male
0.0550337692598236,38,2,male
0.0550337692598236,39,2,male
0.0550337692598236,40,2,male
0.0550337692598236,41,2,male
0.0271784983419788,42,2,male
0.0271784983419788,43,2,male
0.0271784983419788,44,2,male
0.0271784983419788,45,2,male
0.0271784983419788,46,2,male
0.0114690327986018,47,2,male
0.0114690327986018,48,2,male
0.0114690327986018,49,2,male
0.0114690327986018,50,2,male
0.0114690327986018,51,2,male
0.00518477157360406,52,2,male
0.00518477157360406,53,2,male
0.00518477157360406,54,2,male
0.00518477157360406,55,2,male
0.00518477157360406,56,2,male
0.00261270236612702,57,2,male
0.00261270236612702,58,2,male
0.00261270236612702,59,2,male
0.00261270236612702,60,2,male
0.00261270236612702,61,2,male
0.00130523560209424,62,2,male
0.00130523560209424,63,2,male
0.00130523560209424,64,2,male
0.00130523560209424,65,2,male
0.00130523560209424,66,2,male
3.7565445026178e-4,67,2,male
3.7565445026178e-4,68,2,male
3.7565445026178e-4,69,2,male
3.7565445026178e-4,70,2,male
3.7565445026178e-4,71,2,male
3.7565445026178e-4,72,2,male
3.7565445026178e-4,73,2,male
3.7565445026178e-4,74,2,male
3.7565445026178e-4,75,2,male
3.7565445026178e-4,76,2,male
3.7565445026178e-4,77,2,male
3.7565445026178e-4,78,2,male
3.7565445026178e-4,79,2,male
3.7565445026178e-4,80,2,male
3.7565445026178e-4,81,2,male
3.7565445026178e-4,82,2,male
3.7565445026178e-4,83,2,male
3.7565445026178e-4,84,2,male
3.7565445026178e-4,85,2,male
3.7565445026178e-4,86,2,male
3.7565445026178e-4,87,2,male
3.7565445026178e-4,88,2,male
3.7565445026178e-4,89,2,male
3.7565445026178e-4,90,2,male
3.7565445026178e-4,91,2,male
3.7565445026178e-4,92,2,male
3.7565445026178e-4,93,2,male
3.7565445026178e-4,94,2,male
3.7565445026178e-4,95,2,male
3.7565445026178e-4,96,2,male
3.7565445026178e-4,97,2,male
3.7565445026178e-4,98,2,male
3.7565445026178e-4,99,2,male
3.7565445026178e-4,100,2,male
0,1,3,male
0,2,3,male
0,3,3,male
0,4,3,male
0,5,3,male
0,6,3,male
0,7,3,male
0,8,3,male
0,9,3,male
0,10,3,male
0,11,3,male
0,12,3,male
0,13,3,male
0,14,3,male
0,15,3,male
0,16,3,male
0,17,3,male
0.0217624612420568,18,3,male
0.0217624612420568,19,3,male
0.0217624612420568,20,3,male
0.0217624612420568,21,3,male
0.0217624612420568,22,3,male
0.0809375631379587,23,3,male
0.0809375631379587,24,3,male
0.0809375631379587,25,3,male
0.0809375631379587,26,3,male
0.0809375631379587,27,3,male
0.0962153167629581,28,3,male
0.0962153167629581,29,3,male
0.0962153167629581,30,3,male
0.0962153167629581,31,3,male
0.0962153167629581,32,3,male
0.0849342633364045,33,3,male
0.0849342633364045,34,3,male
0.0849342633364045,35,3,male
0.0849342633364045,36,3,male
0.0849342633364045,37,3,male
0.0550406157362054,38,3,male
0.0550406157362054,39,3,male
0.0550406157362054,40,3,male
0.0550406157362054,41,3,male
0.0550406157362054,42,3,male
0.0271818794832216,43,3,male
0.0271818794832216,44,3,male
0.0271818794832216,45,3,male
0.0271818794832216,46,3,male
0.0271818794832216,47,3,male
0.0114704596036932,48,3,male
0.0114704596036932,49,3,male
0.0114704596036932,50,3,male
0.0114704596036932,51,3,male
0.0114704596036932,52,3,male
0.00518477157360406,53,3,male
0.00518477157360406,54,3,male
0.00518477157360406,55,3,male
0.00518477157360406,56,3,male
0.00518477157360406,57,3,male
0.00261270236612702,58,3,male
0.00261270236612702,59,3,male
0.00261270236612702,60,3,male
0.00261270236612702,61,3,male
0.00261270236612702,62,3,male
0.00130523560209424,63,3,male
0.00130523560209424,64,3,male
0.00130523560209424,65,3,male
0.00130523560209424,66,3,male
0.00130523560209424,67,3,male
3.7565445026178e-4,68,3,male
3.7565445026178e-4,69,3,male
3.7565445026178e-4,70,3,male
3.7565445026178e-4,71,3,male
3.7565445026178e-4,72,3,male
3.7565445026178e-4,73,3,male
3.7565445026178e-4,74,3,male
3.7565445026178e-4,75,3,male
3.7565445026178e-4,76,3,male
3.7565445026178e-4,77,3,male
3.7565445026178e-4,78,3,male
3.7565445026178e-4,79,3,male
3.7565445026178e-4,80,3,male
3.7565445026178e-4,81,3,male
3.7565445026178e-4,82,3,male
3.7565445026178e-4,83,3,male
3.7565445026178e-4,84,3,male
3.7565445026178e-4,85,3,male
3.7565445026178e-4,86,3,male
3.7565445026178e-4,87,3,male
3.7565445026178e-4,88,3,male
3.7565445026178e-4,89,3,male
3.7565445026178e-4,90,3,male
3.7565445026178e-4,91,3,male
3.7565445026178e-4,92,3,male
3.7565445026178e-4,93,3,male
3.7565445026178e-4,94,3,male
3.7565445026178e-4,95,3,male
3.7565445026178e-4,96,3,male
3.7565445026178e-4,97,3,male
3.7565445026178e-4,98,3,male
3.7565445026178e-4,99,3,male
3.7565445026178e-4,100,3,male
0,1,4,male
0,2,4,male
0,3,4,male
0,4,4,male
0,5,4,male
0,6,4,male
0,7,4,male
0,8,4,male
0,9,4,male
0,10,4,male
0,11,4,male
0,12,4,male
0,13,4,male
0,14,4,male
0,15,4,male
0,16,4,male
0,17,4,male
0,18,4,male
0.0217636171076535,19,4,male
0.0217636171076535,20,4,male
0.0217636171076535,21,4,male
0.0217636171076535,22,4,male
0.0217636171076535,23,4,male
0.080941861959846,24,4,male
0.080941861959846,25,4,male
0.080941861959846,26,4,male
0.080941861959846,27,4,male
0.080941861959846,28,4,male
0.0962204270293605,29,4,male
0.0962204270293605,30,4,male
0.0962204270293605,31,4,male
0.0962204270293605,32,4,male
0.0962204270293605,33,4,male
0.0849387744342935,34,4,male
0.0849387744342935,35,4,male
0.0849387744342935,36,4,male
0.0849387744342935,37,4,male
0.0849387744342935,38,4,male
0.0550435390982939,39,4,male
0.0550435390982939,40,4,male
0.0550435390982939,41,4,male
0.0550435390982939,42,4,male
0.0550435390982939,43,4,male
0.0271833231893814,44,4,male
0.0271833231893814,45,4,male
0.0271833231893814,46,4,male
0.0271833231893814,47,4,male
0.0271833231893814,48,4,male
0.0114710688321019,49,4,male
0.0114710688321019,50,4,male
0.0114710688321019,51,4,male
0.0114710688321019,52,4,male
0.0114710688321019,53,4,male
0.00518477157360406,54,4,male
0.00518477157360406,55,4,male
0.00518477157360406,56,4,male
0.00518477157360406,57,4,male
0.00518477157360406,58,4,male
0.00261270236612702,59,4,male
0.00261270236612702,60,4,male
0.00261270236612702,61,4,male
0.00261270236612702,62,4,male
0.00261270236612702,63,4,male
0.00130523560209424,64,4,male
0.00130523560209424,65,4,male
0.00130523560209424,66,4,male
0.00130523560209424,67,4,male
0.00130523560209424,68,4,male
3.7565445026178e-4,69,4,male
3.7565445026178e-4,70,4,male
3.7565445026178e-4,71,4,male
3.7565445026178e-4,72,4,male
3.7565445026178e-4,73,4,male
3.7565445026178e-4,74,4,male
3.7565445026178e-4,75,4,male
3.7565445026178e-4,76,4,male
3.7565445026178e-4,77,4,male
3.7565445026178e-4,78,4,male
3.7565445026178e-4,79,4,male
3.7565445026178e-4,80,4,male
3.7565445026178e-4,81,4,male
3.7565445026178e-4,82,4,male
3.7565445026178e-4,83,4,male
3.7565445026178e-4,84,4,male
3.7565445026178e-4,85,4,male
3.7565445026178e-4,86,4,male
3.7565445026178e-4,87,4,male
3.7565445026178e-4,88,4,male
3.7565445026178e-4,89,4,male
3.7565445026178e-4,90,4,male
3.7565445026178e-4,91,4,male
3.7565445026178e-4,92,4,male
3.7565445026178e-4,93,4,male
3.7565445026178e-4,94,4,male
3.7565445026178e-4,95,4,male
3.7565445026178e-4,96,4,male
3.7565445026178e-4,97,4,male
3.7565445026178e-4,98,4,male
3.7565445026178e-4,99,4,male
3.7565445026178e-4,100,4,male
0,1,5,male
0,2,5,male
0,3,5,male
0,4,5,male
0,5,5,male
0,6,5,male
0,7,5,male
0,8,5,male
0,9,5,male
0,10,5,male
0,11,5,male
0,12,5,male
0,13,5,male
0,14,5,male
0,15,5,male
0,16,5,male
0,17,5,male
0,18,5,male
0,19,5,male
0.0234720530275887,20,5,male
0.0234720530275887,21,5,male
0.0234720530275887,22,5,male
0.0234720530275887,23,5,male
0.0234720530275887,24,5,male
0.0870085287452777,25,5,male
0.0870085287452777,26,5,male
0.0870085287452777,27,5,male
0.0870085287452777,28,5,male
0.0870085287452777,29,5,male
0.102146855520702,30,5,male
0.102146855520702,31,5,male
0.102146855520702,32,5,male
0.102146855520702,33,5,male
0.102146855520702,34,5,male
0.089464182091706,35,5,male
0.089464182091706,36,5,male
0.089464182091706,37,5,male
0.089464182091706,38,5,male
0.089464182091706,39,5,male
0.0576180096961657,40,5,male
0.0576180096961657,41,5,male
0.0576180096961657,42,5,male
0.0576180096961657,43,5,male
0.0576180096961657,44,5,male
0.0285796977271978,45,5,male
0.0285796977271978,46,5,male
0.0285796977271978,47,5,male
0.0285796977271978,48,5,male
0.0285796977271978,49,5,male
0.0120402969098594,50,5,male
0.0120402969098594,51,5,male
0.0120402969098594,52,5,male
0.0120402969098594,53,5,male
0.0120402969098594,54,5,male
0.00545423023578363,55,5,male
0.00545423023578363,56,5,male
0.00545423023578363,57,5,male
0.00545423023578363,58,5,male
0.00545423023578363,59,5,male
0.00281670235546039,60,5,male
0.00281670235546039,61,5,male
0.00281670235546039,62,5,male
0.00281670235546039,63,5,male
0.00281670235546039,64,5,male
0.00138494856524093,65,5,male
0.00138494856524093,66,5,male
0.00138494856524093,67,5,male
0.00138494856524093,68,5,male
0.00138494856524093,69,5,male
4.20796100731113e-4,70,5,male
4.20796100731113e-4,71,5,male
4.20796100731113e-4,72,5,male
4.20796100731113e-4,73,5,male
4.20796100731113e-4,74,5,male
4.20796100731113e-4,75,5,male
4.20796100731113e-4,76,5,male
4.20796100731113e-4,77,5,male
4.20796100731113e-4,78,5,male
4.20796100731113e-4,79,5,male
4.20796100731113e-4,80,5,male
4.20796100731113e-4,81,5,male
4.20796100731113e-4,82,5,male
4.20796100731113e-4,83,5,male
4.20796100731113e-4,84,5,male
4.20796100731113e-4,85,5,male
4.20796100731113e-4,86,5,male
4.20796100731113e-4,87,5,male
4.20796100731113e-4,88,5,male
4.20796100731113e-4,89,5,male
4.20796100731113e-4,90,5,male
4.20796100731113e-4,91,5,male
4.20796100731113e-4,92,5,male
4.20796100731113e-4,93,5,male
4.20796100731113e-4,94,5,male
4.20796100731113e-4,95,5,male
4.20796100731113e-4,96,5,male
4.20796100731113e-4,97,5,male
4.20796100731113e-4,98,5,male
4.20796100731113e-4,99,5,male
4.20796100731113e-4,100,5,male
0,1,6,male
0,2,6,male
0,3,6,male
0,4,6,male
0,5,6,male
0,6,6,male
0,7,6,male
0,8,6,male
0,9,6,male
0,10,6,male
0,11,6,male
0,12,6,male
0,13,6,male
0,14,6,male
0,15,6,male
0,16,6,male
0,17,6,male
0,18,6,male
0,19,6,male
0,20,6,male
0.0252721116762341,21,6,male
0.0252721116762341,22,6,male
0.0252721116762341,23,6,male
0.0252721116762341,24,6,male
0.0252721116762341,25,6,male
0.0903318056310238,26,6,male
0.0903318056310238,27,6,male
0.0903318056310238,28,6,male
0.0903318056310238,29,6,male
0.0903318056310238,30,6,male
0.10464932809851,31,6,male
0.10464932809851,32,6,male
0.10464932809851,33,6,male
0.10464932809851,34,6,male
0.10464932809851,35,6,male
0.0910300444526624,36,6,male
0.0910300444526624,37,6,male
0.0910300444526624,38,6,male
0.0910300444526624,39,6,male
0.0910300444526624,40,6,male
0.0585472025210093,41,6,male
0.0585472025210093,42,6,male
0.0585472025210093,43,6,male
0.0585472025210093,44,6,male
0.0585472025210093,45,6,male
0.0290508054524085,46,6,male
0.0290508054524085,47,6,male
0.0290508054524085,48,6,male
0.0290508054524085,49,6,male
0.0290508054524085,50,6,male
0.0121978510045464,51,6,male
0.0121978510045464,52,6,male
0.0121978510045464,53,6,male
0.0121978510045464,54,6,male
0.0121978510045464,55,6,male
0.00558693323812924,56,6,male
0.00558693323812924,57,6,male
0.00558693323812924,58,6,male
0.00558693323812924,59,6,male
0.00558693323812924,60,6,male
0.0027864421798848,61,6,male
0.0027864421798848,62,6,male
0.0027864421798848,63,6,male
0.0027864421798848,64,6,male
0.0027864421798848,65,6,male
0.00146014697569248,66,6,male
0.00146014697569248,67,6,male
0.00146014697569248,68,6,male
0.00146014697569248,69,6,male
0.00146014697569248,70,6,male
4.45222751471e-4,71,6,male
4.45222751471e-4,72,6,male
4.45222751471e-4,73,6,male
4.45222751471e-4,74,6,male
4.45222751471e-4,75,6,male
4.45222751471e-4,76,6,male
4.45222751471e-4,77,6,male
4.45222751471e-4,78,6,male
4.45222751471e-4,79,6,male
4.45222751471e-4,80,6,male
4.45222751471e-4,81,6,male
4.45222751471e-4,82,6,male
4.45222751471e-4,83,6,male
4.45222751471e-4,84,6,male
4.45222751471e-4,85,6,male
4.45222751471e-4,86,6,male
4.45222751471e-4,87,6,male
4.45222751471e-4,88,6,male
4.45222751471e-4,89,6,male
4.45222751471e-4,90,6,male
4.45222751471e-4,91,6,male
4.45222751471e-4,92,6,male
4.45222751471e-4,93,6,male
4.45222751471e-4,94,6,male
4.45222751471e-4,95,6,male
4.45222751471e-4,96,6,male
4.45222751471e-4,97,6,male
4.45222751471e-4,98,6,male
4.45222751471e-4,99,6,male
4.45222751471e-4,100,6,male
0,1,7,male
0,2,7,male
0,3,7,male
0,4,7,male
0,5,7,male
0,6,7,male
0,7,7,male
0,8,7,male
0,9,7,male
0,10,7,male
0,11,7,male
0,12,7,male
0,13,7,male
0,14,7,male
0,15,7,male
0,16,7,male
0,17,7,male
0,18,7,male
0,19,7,male
0,20,7,male
0,21,7,male
0.0263804448084067,22,7,male
0.0263804448084067,23,7,male
0.0263804448084067,24,7,male
0.0263804448084067,25,7,male
0.0263804448084067,26,7,male
0.0935803715685725,27,7,male
0.0935803715685725,28,7,male
0.0935803715685725,29,7,male
0.0935803715685725,30,7,male
0.0935803715685725,31,7,male
0.10862287379701,32,7,male
0.10862287379701,33,7,male
0.10862287379701,34,7,male
0.10862287379701,35,7,male
0.10862287379701,36,7,male
0.0931771420653907,37,7,male
0.0931771420653907,38,7,male
0.0931771420653907,39,7,male
0.0931771420653907,40,7,male
0.0931771420653907,41,7,male
0.0598574338163052,42,7,male
0.0598574338163052,43,7,male
0.0598574338163052,44,7,male
0.0598574338163052,45,7,male
0.0598574338163052,46,7,male
0.0294037891026933,47,7,male
0.0294037891026933,48,7,male
0.0294037891026933,49,7,male
0.0294037891026933,50,7,male
0.0294037891026933,51,7,male
0.0125805939291201,52,7,male
0.0125805939291201,53,7,male
0.0125805939291201,54,7,male
0.0125805939291201,55,7,male
0.0125805939291201,56,7,male
0.00588864306784661,57,7,male
0.00588864306784661,58,7,male
0.00588864306784661,59,7,male
0.00588864306784661,60,7,male
0.00588864306784661,61,7,male
0.00293967093235832,62,7,male
0.00293967093235832,63,7,male
0.00293967093235832,64,7,male
0.00293967093235832,65,7,male
0.00293967093235832,66,7,male
0.00150148192056906,67,7,male
0.00150148192056906,68,7,male
0.00150148192056906,69,7,male
0.00150148192056906,70,7,male
0.00150148192056906,71,7,male
4.9783299624386e-4,72,7,male
4.9783299624386e-4,73,7,male
4.9783299624386e-4,74,7,male
4.9783299624386e-4,75,7,male
4.9783299624386e-4,76,7,male
4.9783299624386e-4,77,7,male
4.9783299624386e-4,78,7,male
4.9783299624386e-4,79,7,male
4.9783299624386e-4,80,7,male
4.9783299624386e-4,81,7,male
4.9783299624386e-4,82,7,male
4.9783299624386e-4,83,7,male
4.9783299624386e-4,84,7,male
4.9783299624386e-4,85,7,male
4.9783299624386e-4,86,7,male
4.9783299624386e-4,87,7,male
4.9783299624386e-4,88,7,male
4.9783299624386e-4,89,7,male
4.9783299624386e-4,90,7,male
4.9783299624386e-4,91,7,male
4.9783299624386e-4,92,7,male
4.9783299624386e-4,93,7,male
4.9783299624386e-4,94,7,male
4.9783299624386e-4,95,7,male
4.9783299624386e-4,96,7,male
4.9783299624386e-4,97,7,male
4.9783299624386e-4,98,7,male
4.9783299624386e-4,99,7,male
4.9783299624386e-4,100,7,male
0,1,8,male
0,2,8,male
0,3,8,male
0,4,8,male
0,5,8,male
0,6,8,male
0,7,8,male
0,8,8,male
0,9,8,male
0,10,8,male
0,11,8,male
0,12,8,male
0,13,8,male
0,14,8,male
0,15,8,male
0,16,8,male
0,17,8,male
0,18,8,male
0,19,8,male
0,20,8,male
0,21,8,male
0,22,8,male
0.0265810175832903,23,8,male
0.0265810175832903,24,8,male
0.0265810175832903,25,8,male
0.0265810175832903,26,8,male
0.0265810175832903,27,8,male
0.0989166221680456,28,8,male
0.0989166221680456,29,8,male
0.0989166221680456,30,8,male
0.0989166221680456,31,8,male
0.0989166221680456,32,8,male
0.116598576042941,33,8,male
0.116598576042941,34,8,male
0.116598576042941,35,8,male
0.116598576042941,36,8,male
0.116598576042941,37,8,male
0.0985681284396077,38,8,male
0.0985681284396077,39,8,male
0.0985681284396077,40,8,male
0.0985681284396077,41,8,male
0.0985681284396077,42,8,male
0.0635637887056727,43,8,male
0.0635637887056727,44,8,male
0.0635637887056727,45,8,male
0.0635637887056727,46,8,male
0.0635637887056727,47,8,male
0.031569235122381,48,8,male
0.031569235122381,49,8,male
0.031569235122381,50,8,male
0.031569235122381,51,8,male
0.031569235122381,52,8,male
0.0144809316000868,53,8,male
0.0144809316000868,54,8,male
0.0144809316000868,55,8,male
0.0144809316000868,56,8,male
0.0144809316000868,57,8,male
0.00647216739044611,58,8,male
0.00647216739044611,59,8,male
0.00647216739044611,60,8,male
0.00647216739044611,61,8,male
0.00647216739044611,62,8,male
0.00325450121654501,63,8,male
0.00325450121654501,64,8,male
0.00325450121654501,65,8,male
0.00325450121654501,66,8,male
0.00325450121654501,67,8,male
0.00181556572923479,68,8,male
0.00181556572923479,69,8,male
0.00181556572923479,70,8,male
0.00181556572923479,71,8,male
0.00181556572923479,72,8,male
5.4520380018388e-4,73,8,male
5.4520380018388e-4,74,8,male
5.4520380018388e-4,75,8,male
5.4520380018388e-4,76,8,male
5.4520380018388e-4,77,8,male
5.4520380018388e-4,78,8,male
5.4520380018388e-4,79,8,male
5.4520380018388e-4,80,8,male
5.4520380018388e-4,81,8,male
5.4520380018388e-4,82,8,male
5.4520380018388e-4,83,8,male
5.4520380018388e-4,84,8,male
5.4520380018388e-4,85,8,male
5.4520380018388e-4,86,8,male
5.4520380018388e-4,87,8,male
5.4520380018388e-4,88,8,male
5.4520380018388e-4,89,8,male
5.4520380018388e-4,90,8,male
5.4520380018388e-4,91,8,male
5.4520380018388e-4,92,8,male
5.4520380018388e-4,93,8,male
5.4520380018388e-4,94,8,male
5.4520380018388e-4,95,8,male
5.4520380018388e-4,96,8,male
5.4520380018388e-4,97,8,male
5.4520380018388e-4,98,8,male
5.4520380018388e-4,99,8,male
5.4520380018388e-4,100,8,male
0,1,9,male
0,2,9,male
0,3,9,male
0,4,9,male
0,5,9,male
0,6,9,male
0,7,9,male
0,8,9,male
0,9,9,male
0,10,9,male
0,11,9,male
0,12,9,male
0,13,9,male
0,14,9,male
0,15,9,male
0,16,9,male
0,17,9,male
0,18,9,male
0,19,9,male
0,20,9,male
0,21,9,male
0,22,9,male
0,23,9,male
0.0265810675747535,24,9,male
0.0265810675747535,25,9,male
0.0265810675747535,26,9,male
0.0265810675747535,27,9,male
0.0265810675747535,28,9,male
0.0989168082025594,29,9,male
0.0989168082025594,30,9,male
0.0989168082025594,31,9,male
0.0989168082025594,32,9,male
0.0989168082025594,33,9,male
0.116598795332267,34,9,male
0.116598795332267,35,9,male
0.116598795332267,36,9,male
0.116598795332267,37,9,male
0.116598795332267,38,9,male
0.0985683138187022,39,9,male
0.0985683138187022,40,9,male
0.0985683138187022,41,9,male
0.0985683138187022,42,9,male
0.0985683138187022,43,9,male
0.0635639082513897,44,9,male
0.0635639082513897,45,9,male
0.0635639082513897,46,9,male
0.0635639082513897,47,9,male
0.0635639082513897,48,9,male
0.031569294495287,49,9,male
0.031569294495287,50,9,male
0.031569294495287,51,9,male
0.031569294495287,52,9,male
0.031569294495287,53,9,male
0.014480958834671,54,9,male
0.014480958834671,55,9,male
0.014480958834671,56,9,male
0.014480958834671,57,9,male
0.014480958834671,58,9,male
0.00647216739044611,59,9,male
0.00647216739044611,60,9,male
0.00647216739044611,61,9,male
0.00647216739044611,62,9,male
0.00647216739044611,63,9,male
0.00325450121654501,64,9,male
0.00325450121654501,65,9,male
0.00325450121654501,66,9,male
0.00325450121654501,67,9,male
0.00325450121654501,68,9,male
0.00181556572923479,69,9,male
0.00181556572923479,70,9,male
0.00181556572923479,71,9,male
0.00181556572923479,72,9,male
0.00181556572923479,73,9,male
5.4520380018388e-4,74,9,male
5.4520380018388e-4,75,9,male
5.4520380018388e-4,76,9,male
5.4520380018388e-4,77,9,male
5.4520380018388e-4,78,9,male
5.4520380018388e-4,79,9,male
5.4520380018388e-4,80,9,male
5.4520380018388e-4,81,9,male
5.4520380018388e-4,82,9,male
5.4520380018388e-4,83,9,male
